seed,goal_converged,agent_types,prior,use_ep,avg_nrg_over_time,ending_energy,num_iters
56,1,"['A', 'A', 'B']","[array([0.20800109, 0.79199891]), array([0.21879848, 0.78120152]), array([0.48441716, 0.51558284])]",False,"[[0.6805581885162536, 0, 0], [0.673530869558425, 1, 0], [0.6825267362499959, 2, 0], [0.6692008807733831, 0, 1], [0.6597107048397576, 1, 1], [0.6734985883706817, 2, 1], [0.6549294201115288, 0, 2], [0.6441675020095564, 1, 2], [0.6614951755619456, 2, 2], [0.6361543072068808, 0, 3], [0.6257859144694088, 1, 3], [0.6458259640265095, 2, 3], [0.6115828841174537, 0, 4], [0.6047895299498208, 1, 4], [0.6265154350640318, 2, 4], [0.5810641502252474, 0, 5], [0.5811468320894858, 1, 5], [0.6029218261422358, 2, 5], [0.5477905723859027, 0, 6], [0.5502979101412677, 1, 6], [0.5762872244729083, 2, 6], [0.5110489983062828, 0, 7], [0.5163965329289107, 1, 7], [0.5527381332629011, 2, 7], [0.4807685238477452, 0, 8], [0.48723350535278986, 1, 8], [0.5281544961330666, 2, 8], [0.4455591065601573, 0, 9], [0.45504896979845727, 1, 9], [0.49915671690127583, 2, 9], [0.4077518760387077, 0, 10], [0.4422064798773156, 1, 10], [0.467687710097463, 2, 10], [0.3863924852684807, 0, 11], [0.425851803416172, 1, 11], [0.45137859053094637, 2, 11], [0.3661366905100943, 0, 12], [0.40985709123279324, 1, 12], [0.4347065008215978, 2, 12], [0.3534406344053915, 0, 13], [0.39256173410092876, 1, 13], [0.41832748853769225, 2, 13], [0.3581020839633706, 0, 14], [0.3817997855632346, 1, 14], [0.40988618703093466, 2, 14], [0.3592736600033931, 0, 15], [0.37814131574686194, 1, 15], [0.40671370922625283, 2, 15], [0.36282244344967146, 0, 16], [0.37755463380433507, 1, 16], [0.40584367513916314, 2, 16]]","[0.36282244344967146, 0.37755463380433507, 0.40584367513916314]",16
57,1,"['A', 'A', 'B']","[array([0.20742621, 0.79257379]), array([0.20195579, 0.79804421]), array([0.48963229, 0.51036771])]",True,"[[0.6607287423689316, 0, 0], [0.6667423638133155, 1, 0], [0.6627075431893984, 2, 0], [0.6420181901232765, 0, 1], [0.6502693735427935, 1, 1], [0.649002483185938, 2, 1], [0.6207043255686123, 0, 2], [0.6304973177887724, 1, 2], [0.632856659302952, 2, 2], [0.5966634357831101, 0, 3], [0.6078904311776694, 1, 3], [0.6118009940806504, 2, 3], [0.5663496487974838, 0, 4], [0.5788983603242418, 1, 4], [0.5848194831362095, 2, 4], [0.5293039442620407, 0, 5], [0.5428349889501533, 1, 5], [0.5515817474007768, 2, 5], [0.4865337497574967, 0, 6], [0.5001067314413956, 1, 6], [0.5183159290469881, 2, 6], [0.45373479744650147, 0, 7], [0.4651471893819206, 1, 7], [0.4983947162995746, 2, 7], [0.44892945774307697, 0, 8], [0.44000433420554735, 1, 8], [0.4799117289448242, 2, 8], [0.4396021072446013, 0, 9], [0.42648731977087617, 1, 9], [0.4715453248626325, 2, 9], [0.4292534610170262, 0, 10], [0.41524844377107056, 1, 10], [0.46182643228474207, 2, 10], [0.4192414633923891, 0, 11], [0.40313570966897266, 1, 11], [0.4526037624683542, 2, 11], [0.40892347492383807, 0, 12], [0.3904924380552283, 1, 12], [0.4425484449422541, 2, 12], [0.3930683683962304, 0, 13], [0.3767292234410464, 1, 13], [0.43201872390498214, 2, 13], [0.3823916174923771, 0, 14], [0.3609180611609962, 1, 14], [0.4183680943708587, 2, 14], [0.3665330390956905, 0, 15], [0.3613755555668314, 1, 15], [0.40440631804421084, 2, 15], [0.3645432419841859, 0, 16], [0.35977126996398345, 1, 16], [0.4014678871343443, 2, 16], [0.3632840777447684, 0, 17], [0.36069625461100796, 1, 17], [0.39961711875103334, 2, 17], [0.363905073259394, 0, 18], [0.3633267495639647, 1, 18], [0.3971685523995232, 2, 18]]","[0.363905073259394, 0.3633267495639647, 0.3971685523995232]",18
57,1,"['A', 'A', 'B']","[array([0.21780763, 0.78219237]), array([0.20759118, 0.79240882]), array([0.48963229, 0.51036771])]",False,"[[0.6640850889080572, 0, 0], [0.6704123984814763, 1, 0], [0.6627075431893984, 2, 0], [0.6444568052093717, 0, 1], [0.6547320687599351, 1, 1], [0.649002483185938, 2, 1], [0.6250846027850875, 0, 2], [0.6373005464490173, 1, 2], [0.632856659302952, 2, 2], [0.6016480369552174, 0, 3], [0.6157132816500356, 1, 3], [0.6118009940806504, 2, 3], [0.5717886828875813, 0, 4], [0.5876075179954116, 1, 4], [0.5848194831362095, 2, 4], [0.534991590175288, 0, 5], [0.5521814031075593, 1, 5], [0.5515817474007768, 2, 5], [0.49198529310073025, 0, 6], [0.5094961678527852, 1, 6], [0.5183159290469881, 2, 6], [0.45520215468234826, 0, 7], [0.4670028901926823, 1, 7], [0.4983947162995746, 2, 7], [0.45131716934067545, 0, 8], [0.44203513002165856, 1, 8], [0.4799117289448242, 2, 8], [0.44234790486986436, 0, 9], [0.4298313653169727, 1, 9], [0.4715453248626325, 2, 9], [0.431808866527883, 0, 10], [0.41860191728920054, 1, 10], [0.46182643228474207, 2, 10], [0.4213735161743236, 0, 11], [0.40649239104822105, 1, 11], [0.4526037624683542, 2, 11], [0.4113583719369043, 0, 12], [0.3938621244636947, 1, 12], [0.4425484449422541, 2, 12], [0.39494953475878286, 0, 13], [0.3801393563224298, 1, 13], [0.43201872390498214, 2, 13], [0.38442770606244286, 0, 14], [0.364465286119742, 1, 14], [0.4183680943708587, 2, 14], [0.36979386202565334, 0, 15], [0.3659676213638523, 1, 15], [0.40440631804421084, 2, 15], [0.367868443413392, 0, 16], [0.3647614218991442, 1, 16], [0.4014678871343443, 2, 16], [0.3667866239765424, 0, 17], [0.3663826365709572, 1, 17], [0.39961711875103334, 2, 17], [0.3685448917809882, 0, 18], [0.3704191812023238, 1, 18], [0.3971685523995232, 2, 18]]","[0.3685448917809882, 0.3704191812023238, 0.3971685523995232]",18
58,1,"['A', 'A', 'B']","[array([0.20328054, 0.79671946]), array([0.20195107, 0.79804893]), array([0.4701849, 0.5298151])]",True,"[[0.6674800894052231, 0, 0], [0.658978242600103, 1, 0], [0.673946247666387, 2, 0], [0.6470781900124435, 0, 1], [0.6332768773016831, 1, 1], [0.6567539041862038, 2, 1], [0.6219246649794143, 0, 2], [0.6060352003241402, 1, 2], [0.634443471076656, 2, 2], [0.5919498498191276, 0, 3], [0.5734471238767622, 1, 3], [0.6054990253626471, 2, 3], [0.5664751915684825, 0, 4], [0.5409511425161465, 1, 4], [0.5725539272552218, 2, 4], [0.5469412935035466, 0, 5], [0.5084327718066303, 1, 5], [0.5446542787786824, 2, 5], [0.5213499972996767, 0, 6], [0.48257675660390925, 1, 6], [0.5213029796882541, 2, 6], [0.4961879318682996, 0, 7], [0.45317680245106573, 1, 7], [0.49566169432744106, 2, 7], [0.46951481515756943, 0, 8], [0.43996927021874926, 1, 8], [0.4686596996361567, 2, 8], [0.44883324225349297, 0, 9], [0.4161337527157784, 1, 9], [0.4550851933522076, 2, 9], [0.4293154751774077, 0, 10], [0.4064746287622809, 1, 10], [0.43666580497065677, 2, 10], [0.4189026601259536, 0, 11], [0.39769094082616907, 1, 11], [0.42596420098176346, 2, 11], [0.41054358633697957, 0, 12], [0.3852645158423744, 1, 12], [0.41471003886007063, 2, 12], [0.4006054187427522, 0, 13], [0.37312610347671715, 1, 13], [0.40212081462926225, 2, 13], [0.3878266039626336, 0, 14], [0.36210419939955646, 1, 14], [0.3898062858450862, 2, 14], [0.3722017213321273, 0, 15], [0.3504069530414145, 1, 15], [0.380329523879462, 2, 15], [0.36512229928499934, 0, 16], [0.3416354921727367, 1, 16], [0.37766149195418813, 2, 16], [0.3565328584989661, 0, 17], [0.33597908407905597, 1, 17], [0.38083810542425633, 2, 17], [0.35469744532529807, 0, 18], [0.34189559791463753, 1, 18], [0.3839872780170526, 2, 18]]","[0.35469744532529807, 0.34189559791463753, 0.3839872780170526]",18
58,1,"['A', 'A', 'B']","[array([0.20780442, 0.79219558]), array([0.20659225, 0.79340775]), array([0.4701849, 0.5298151])]",False,"[[0.6692847231741887, 0, 0], [0.6579702026851416, 1, 0], [0.673946247666387, 2, 0], [0.6508007634217146, 0, 1], [0.633465697157262, 1, 1], [0.6567539041862038, 2, 1], [0.6269398842091484, 0, 2], [0.6070838614666995, 1, 2], [0.634443471076656, 2, 2], [0.5982505625036117, 0, 3], [0.5755749657487436, 1, 3], [0.6054990253626471, 2, 3], [0.5745722007723566, 0, 4], [0.5443376131038137, 1, 4], [0.5725539272552218, 2, 4], [0.5555549052638552, 0, 5], [0.5132297406558433, 1, 5], [0.5446542787786824, 2, 5], [0.5301835897100167, 0, 6], [0.4882867160642838, 1, 6], [0.5213029796882541, 2, 6], [0.5050134632788271, 0, 7], [0.45980894918977233, 1, 7], [0.49566169432744106, 2, 7], [0.47807690984333273, 0, 8], [0.4475411047952536, 1, 8], [0.4686596996361567, 2, 8], [0.45678152882383527, 0, 9], [0.42382779401183096, 1, 9], [0.4550851933522076, 2, 9], [0.43810863841686115, 0, 10], [0.4149825888188801, 1, 10], [0.43666580497065677, 2, 10], [0.42823127312008835, 0, 11], [0.40668941760108857, 1, 11], [0.42596420098176346, 2, 11], [0.42040306894783247, 0, 12], [0.39473774196039807, 1, 12], [0.41471003886007063, 2, 12], [0.4110769226147561, 0, 13], [0.3830931627376049, 1, 13], [0.40212081462926225, 2, 13], [0.39887844592295835, 0, 14], [0.37256959183832866, 1, 14], [0.3898062858450862, 2, 14], [0.38370683046134263, 0, 15], [0.3612258001756457, 1, 15], [0.380329523879462, 2, 15], [0.37423797645910867, 0, 16], [0.3502164007965952, 1, 16], [0.37766149195418813, 2, 16], [0.36396683032895966, 0, 17], [0.3432202765549314, 1, 17], [0.38083810542425633, 2, 17], [0.36025073205718805, 0, 18], [0.34781598554481696, 1, 18], [0.3839872780170526, 2, 18]]","[0.36025073205718805, 0.34781598554481696, 0.3839872780170526]",18
59,1,"['A', 'A', 'B']","[array([0.21063525, 0.78936475]), array([0.20098351, 0.79901649]), array([0.48519648, 0.51480352])]",True,"[[0.6793965784615575, 0, 0], [0.6768427408414475, 1, 0], [0.6791383928358572, 2, 0], [0.6665073614371221, 0, 1], [0.6600628323921718, 1, 1], [0.664873921748812, 2, 1], [0.6479288285632466, 0, 2], [0.6394502147063732, 1, 2], [0.6456920802864548, 2, 2], [0.6242001006813408, 0, 3], [0.6126271465286861, 1, 3], [0.6203107518522901, 2, 3], [0.6015503974200384, 0, 4], [0.5829098920533876, 1, 4], [0.5919780031282208, 2, 4], [0.5806362703228504, 0, 5], [0.556087140788495, 1, 5], [0.5684124461394056, 2, 5], [0.5594589630580925, 0, 6], [0.5319577437904194, 1, 6], [0.5461209219007662, 2, 6], [0.5376948655856767, 0, 7], [0.506710976792012, 1, 7], [0.5225035981843954, 2, 7], [0.5125862622888742, 0, 8], [0.47721576482949923, 1, 8], [0.4948911616063269, 2, 8], [0.48186702396347925, 0, 9], [0.44415441092582575, 1, 9], [0.4636734438683582, 2, 9], [0.44791058058477506, 0, 10], [0.40850288639030397, 1, 10], [0.4284745707190639, 2, 10], [0.4088865658004134, 0, 11], [0.38428579233348104, 1, 11], [0.39515419381960426, 2, 11], [0.3878495488531975, 0, 12], [0.37635632838712396, 1, 12], [0.3803774661329989, 2, 12], [0.3736630632442628, 0, 13], [0.36148599563907163, 1, 13], [0.387592380945177, 2, 13], [0.36747773803243433, 0, 14], [0.3578229159791089, 1, 14], [0.3859691082906392, 2, 14], [0.36649669601147217, 0, 15], [0.35924715361162224, 1, 15], [0.3899995127769201, 2, 15], [0.3681738749619216, 0, 16], [0.3559841883315915, 1, 16], [0.3931912392713607, 2, 16]]","[0.3681738749619216, 0.3559841883315915, 0.3931912392713607]",16
59,1,"['A', 'A', 'B']","[array([0.21864183, 0.78135817]), array([0.20607019, 0.79392981]), array([0.48519648, 0.51480352])]",False,"[[0.6833142720006282, 0, 0], [0.6802272375150937, 1, 0], [0.6791383928358572, 2, 0], [0.6730493959065634, 0, 1], [0.6660930440323921, 1, 1], [0.664873921748812, 2, 1], [0.6566513289547452, 0, 2], [0.6477674674728313, 1, 2], [0.6456920802864548, 2, 2], [0.6347765768641714, 0, 3], [0.6233769383124999, 1, 3], [0.6203107518522901, 2, 3], [0.6134078064454844, 0, 4], [0.5954012895670416, 1, 4], [0.5919780031282208, 2, 4], [0.5932312129185071, 0, 5], [0.569091691852636, 1, 5], [0.5684124461394056, 2, 5], [0.5744486386511217, 0, 6], [0.5473852601511191, 1, 6], [0.5461209219007662, 2, 6], [0.5543204791567649, 0, 7], [0.5236375093380117, 1, 7], [0.5225035981843954, 2, 7], [0.5307893389013056, 0, 8], [0.49554756651502574, 1, 8], [0.4948911616063269, 2, 8], [0.5015545177747366, 0, 9], [0.46369411137214617, 1, 9], [0.4636734438683582, 2, 9], [0.4686932966137663, 0, 10], [0.4289318796482713, 1, 10], [0.4284745707190639, 2, 10], [0.43018277509017766, 0, 11], [0.40445802296564043, 1, 11], [0.39515419381960426, 2, 11], [0.4046938846493228, 0, 12], [0.39268777661296506, 1, 12], [0.3803774661329989, 2, 12], [0.38457272113316804, 0, 13], [0.3699718152922226, 1, 13], [0.387592380945177, 2, 13], [0.37939637406969395, 0, 14], [0.36643100213233953, 1, 14], [0.3859691082906392, 2, 14], [0.37805547641408077, 0, 15], [0.3636400197495368, 1, 15], [0.3899995127769201, 2, 15], [0.3783341938421733, 0, 16], [0.3581113930349503, 1, 16], [0.3931912392713607, 2, 16]]","[0.3783341938421733, 0.3581113930349503, 0.3931912392713607]",16
60,1,"['A', 'A', 'B']","[array([0.19484524, 0.80515476]), array([0.18209723, 0.81790277]), array([0.48741484, 0.51258516])]",True,"[[0.6806740071346155, 0, 0], [0.6758560534691406, 1, 0], [0.6736350690754043, 2, 0], [0.6575353951158507, 0, 1], [0.6460613515767616, 1, 1], [0.6437462003486893, 2, 1], [0.6123625143886268, 0, 2], [0.6009125955235958, 1, 2], [0.5970878744281466, 2, 2], [0.5530793637918732, 0, 3], [0.542999649673757, 1, 3], [0.5417755334769826, 2, 3], [0.48191237413719745, 0, 4], [0.49369363963054297, 1, 4], [0.4758867891569869, 2, 4], [0.4231595565964665, 0, 5], [0.44258694732496995, 1, 5], [0.4212619090929943, 2, 5], [0.38860791780284226, 0, 6], [0.3990276916371466, 1, 6], [0.37879436931085847, 2, 6], [0.37377108680185345, 0, 7], [0.36140528505725095, 1, 7], [0.35118874471971584, 2, 7], [0.3554787024777328, 0, 8], [0.3362398887450307, 1, 8], [0.3490805319796321, 2, 8], [0.3425488011397389, 0, 9], [0.3208653624946745, 1, 9], [0.355608105868682, 2, 9], [0.3377663146009421, 0, 10], [0.31784370766905523, 1, 10], [0.37902310848464105, 2, 10]]","[0.3377663146009421, 0.31784370766905523, 0.37902310848464105]",10
60,1,"['A', 'A', 'B']","[array([0.20874219, 0.79125781]), array([0.18519835, 0.81480165]), array([0.48741484, 0.51258516])]",False,"[[0.6875146620633229, 0, 0], [0.6841375632356519, 1, 0], [0.6736350690754043, 2, 0], [0.6694548121816217, 0, 1], [0.6589097440506367, 1, 1], [0.6437462003486893, 2, 1], [0.6313671392878479, 0, 2], [0.6218327195443355, 1, 2], [0.5970878744281466, 2, 2], [0.5767021634457689, 0, 3], [0.568296616113779, 1, 3], [0.5417755334769826, 2, 3], [0.508282210200793, 0, 4], [0.523525807801775, 1, 4], [0.4758867891569869, 2, 4], [0.45075860210617985, 0, 5], [0.4727152334279782, 1, 5], [0.4212619090929943, 2, 5], [0.41795692221802594, 0, 6], [0.4288003348477301, 1, 6], [0.37879436931085847, 2, 6], [0.3991264670808463, 0, 7], [0.3870980889352065, 1, 7], [0.35118874471971584, 2, 7], [0.37828673126008355, 0, 8], [0.35287244141501695, 1, 8], [0.3490805319796321, 2, 8], [0.3701620141638696, 0, 9], [0.3354518141002422, 1, 9], [0.355608105868682, 2, 9], [0.35373395338138164, 0, 10], [0.3223063747979394, 1, 10], [0.37902310848464105, 2, 10]]","[0.35373395338138164, 0.3223063747979394, 0.37902310848464105]",10
61,1,"['A', 'A', 'B']","[array([0.19788948, 0.80211052]), array([0.19569032, 0.80430968]), array([0.46112239, 0.53887761])]",True,"[[0.6360828280217595, 0, 0], [0.6371577245717762, 1, 0], [0.6255190132117792, 2, 0], [0.6081408442880345, 0, 1], [0.6096733182905961, 1, 1], [0.5994267585082002, 2, 1], [0.5797784959396625, 0, 2], [0.5823546419903827, 1, 2], [0.571333155423333, 2, 2], [0.5479373044618326, 0, 3], [0.5505212535954962, 1, 3], [0.5406664360027439, 2, 3], [0.522931925264846, 0, 4], [0.5153839232112217, 1, 4], [0.5090428356497677, 2, 4], [0.5001990464953626, 0, 5], [0.48962891107915324, 1, 5], [0.48604735089997986, 2, 5], [0.47148565261325165, 0, 6], [0.45911162585544074, 1, 6], [0.4615229102169288, 2, 6], [0.44279707596193557, 0, 7], [0.4279258420870928, 1, 7], [0.4432967264321566, 2, 7], [0.42176693855746616, 0, 8], [0.40246139353848426, 1, 8], [0.408330878911756, 2, 8], [0.38901135649667457, 0, 9], [0.37038024629912414, 1, 9], [0.39615105119494487, 2, 9], [0.3747220538600149, 0, 10], [0.3594002650169571, 1, 10], [0.38296286042847644, 2, 10], [0.36347957335185865, 0, 11], [0.36235844771426334, 1, 11], [0.36846359270371304, 2, 11], [0.36255839402084317, 0, 12], [0.36178148740357113, 1, 12], [0.36738296533267545, 2, 12], [0.3617644176807104, 0, 13], [0.3611333004723424, 1, 13], [0.366487771224337, 2, 13], [0.3617815381778092, 0, 14], [0.36064974340640493, 1, 14], [0.36588931036601346, 2, 14]]","[0.3617815381778092, 0.36064974340640493, 0.36588931036601346]",14
61,1,"['A', 'A', 'B']","[array([0.22015095, 0.77984905]), array([0.21737579, 0.78262421]), array([0.46112239, 0.53887761])]",False,"[[0.6477626699568163, 0, 0], [0.6472429255769218, 1, 0], [0.6255190132117792, 2, 0], [0.6242098759316633, 0, 1], [0.6235174394284315, 1, 1], [0.5994267585082002, 2, 1], [0.5980117173400221, 0, 2], [0.5978991937953455, 1, 2], [0.571333155423333, 2, 2], [0.5676221330861765, 0, 3], [0.567067331375173, 1, 3], [0.5406664360027439, 2, 3], [0.5430532753392556, 0, 4], [0.5317761925662036, 1, 4], [0.5090428356497677, 2, 4], [0.5190831144261535, 0, 5], [0.5036111311894278, 1, 5], [0.48604735089997986, 2, 5], [0.4925487823819695, 0, 6], [0.4733851504744844, 1, 6], [0.4615229102169288, 2, 6], [0.4641394486811494, 0, 7], [0.44034532975840335, 1, 7], [0.4432967264321566, 2, 7], [0.4416266414242311, 0, 8], [0.4135616006717658, 1, 8], [0.4083308789117562, 2, 8], [0.41804127533574476, 0, 9], [0.39104903334690594, 1, 9], [0.39615105119494487, 2, 9], [0.4037510138204989, 0, 10], [0.381457428338885, 1, 10], [0.38296286042847644, 2, 10], [0.3921722964915993, 0, 11], [0.39007266205314745, 1, 11], [0.36846359270371304, 2, 11], [0.39129017912660685, 0, 12], [0.3896075265320811, 1, 12], [0.36738296533267545, 2, 12], [0.39050705924913126, 0, 13], [0.3890726840873733, 1, 13], [0.366487771224337, 2, 13], [0.39052473610270877, 0, 14], [0.3887102850390382, 1, 14], [0.36588931036601346, 2, 14]]","[0.39052473610270877, 0.3887102850390382, 0.36588931036601346]",14
62,1,"['A', 'A', 'B']","[array([0.2028906, 0.7971094]), array([0.18874003, 0.81125997]), array([0.47156467, 0.52843533])]",True,"[[0.6368091902090954, 0, 0], [0.6281775185697186, 1, 0], [0.6399885937034174, 2, 0], [0.6060192009620893, 0, 1], [0.5950922708373223, 1, 1], [0.6108376861893465, 2, 1], [0.5715916103887503, 0, 2], [0.5617412038893039, 1, 2], [0.5797820783815427, 2, 2], [0.5359520236046404, 0, 3], [0.5291310963915967, 1, 3], [0.5443702230310439, 2, 3], [0.5052594468401568, 0, 4], [0.48588315560825796, 1, 4], [0.5135478139647377, 2, 4], [0.492402926989861, 0, 5], [0.4617467030015733, 1, 5], [0.49014308356949254, 2, 5], [0.4878169491628121, 0, 6], [0.45623916232777156, 1, 6], [0.4839531027900768, 2, 6], [0.48332057167788073, 0, 7], [0.45070879224350907, 1, 7], [0.4778684108336608, 2, 7], [0.477976195052584, 0, 8], [0.4441928521810064, 1, 8], [0.470694788121837, 2, 8], [0.4714178292262142, 0, 9], [0.43653429804555743, 1, 9], [0.46227600025271354, 2, 9], [0.4592252518471875, 0, 10], [0.4277083789003045, 1, 10], [0.4527151504807647, 2, 10], [0.44926687092922357, 0, 11], [0.41534062608108857, 1, 11], [0.4395519172879693, 2, 11], [0.43730045136188495, 0, 12], [0.4028927768369723, 1, 12], [0.4259680247969812, 2, 12], [0.42492978486465277, 0, 13], [0.3888763058603798, 1, 13], [0.4109271001354569, 2, 13], [0.4096439901703235, 0, 14], [0.3747458401189718, 1, 14], [0.395960465764565, 2, 14], [0.3912738691308518, 0, 15], [0.35708798764111577, 1, 15], [0.3782994305347591, 2, 15], [0.37137013729204293, 0, 16], [0.3379913926314256, 1, 16], [0.3707408081597035, 2, 16], [0.3620594768571753, 0, 17], [0.32895414167519793, 1, 17], [0.37430860455639753, 2, 17], [0.3609040892860708, 0, 18], [0.32763007870961197, 1, 18], [0.3761539440409971, 2, 18], [0.36136462043665774, 0, 19], [0.3273772698066066, 1, 19], [0.38047873670881793, 2, 19]]","[0.36136462043665774, 0.3273772698066066, 0.38047873670881793]",19
62,1,"['A', 'A', 'B']","[array([0.2166248, 0.7833752]), array([0.19384662, 0.80615338]), array([0.47156467, 0.52843533])]",False,"[[0.6425271506404242, 0, 0], [0.634089227992652, 1, 0], [0.6399885937034174, 2, 0], [0.6138787284751981, 0, 1], [0.6033751522016714, 1, 1], [0.6108376861893465, 2, 1], [0.5806033048658555, 0, 2], [0.5709980684244319, 1, 2], [0.5797820783815427, 2, 2], [0.5457276571340576, 0, 3], [0.538810776010845, 1, 3], [0.5443702230310439, 2, 3], [0.5154021394299794, 0, 4], [0.4958669667740144, 1, 4], [0.5135478139647377, 2, 4], [0.5047009580106819, 0, 5], [0.4738921914171915, 1, 5], [0.49014308356949254, 2, 5], [0.500932025559919, 0, 6], [0.46916599129098385, 1, 6], [0.4839531027900768, 2, 6], [0.4972578946249291, 0, 7], [0.4644083256773927, 1, 7], [0.4778684108336608, 2, 7], [0.49280205918653636, 0, 8], [0.45871500090088047, 1, 8], [0.470694788121837, 2, 8], [0.48719598064641806, 0, 9], [0.45191980933836573, 1, 9], [0.46227600025271354, 2, 9], [0.47601086456545944, 0, 10], [0.44398192370839523, 1, 10], [0.4527151504807647, 2, 10], [0.4670823481285503, 0, 11], [0.43248085997591296, 1, 11], [0.4395519172879693, 2, 11], [0.4561436748797392, 0, 12], [0.4208571858838036, 1, 12], [0.4259680247969812, 2, 12], [0.4447636424273421, 0, 13], [0.40755137699469074, 1, 13], [0.4109271001354569, 2, 13], [0.4303530907075393, 0, 14], [0.39393542012529564, 1, 14], [0.395960465764565, 2, 14], [0.41261322031676123, 0, 15], [0.37628193959213524, 1, 15], [0.3782994305347591, 2, 15], [0.39274362348704783, 0, 16], [0.3555267163928271, 1, 16], [0.3707408081597035, 2, 16], [0.3822465485546059, 0, 17], [0.3417908484824155, 1, 17], [0.37430860455639753, 2, 17], [0.3802281643564608, 0, 18], [0.3379166144870877, 1, 18], [0.3761539440409971, 2, 18], [0.378987795364482, 0, 19], [0.33412366278699923, 1, 19], [0.38047873670881793, 2, 19]]","[0.378987795364482, 0.33412366278699923, 0.38047873670881793]",19
